Sample_ID,Label,Value_R,Value_C,Magnitude_0,Magnitude_1,Magnitude_2,Magnitude_3,Magnitude_4,Magnitude_5,Magnitude_6,Magnitude_7,Magnitude_8,Magnitude_9,Magnitude_10,Magnitude_11,Magnitude_12,Magnitude_13,Magnitude_14,Phase_0,Phase_1,Phase_2,Phase_3,Phase_4,Phase_5,Phase_6,Phase_7,Phase_8,Phase_9,Phase_10,Phase_11,Phase_12,Phase_13,Phase_14
73,nothing,0.0,0.0,148707.718,346492.125,232939.843,170789.578,174437.984,215364.687,163485.125,196329.46,200623.968,213011.734,197440.187,200547.234,208508.234,219927.328,238288.765,-163.591,106.16,161.869,-153.505,-157.3,-178.597,-173.715,-169.134,-169.45,-165.378,-174.229,178.169,-171.657,174.708,-169.167
74,nothing,0.0,0.0,170868.218,276365.125,213021.656,320097.593,178649.89,209783.578,178875.968,164391.343,199166.484,214890.843,202683.671,201972.718,198534.875,192760.64,273680.187,178.117,-101.786,161.673,152.5,172.367,-173.543,-174.54,-178.705,-173.452,-174.643,-172.502,-170.164,-174.527,-176.601,-166.686
75,nothing,0.0,0.0,357652.187,141296.671,357750.93,395083.31,1399046.875,1173275.5,724092.437,496191.0,417823.656,560260.62,446661.343,449415.906,343905.875,303694.125,408811.968,37.91,21.217,4.226,-100.523,26.694,-16.374,68.409,50.579,62.573,81.92,64.698,44.169,61.844,56.849,72.349
76,nothing,0.0,0.0,212814.468,160790.187,657553.187,673919.437,545289.25,585263.875,622840.62,4326258.0,1097985.625,1009246.625,781282.937,359550.218,383418.62,336279.781,923819.875,-55.761,-40.512,17.607,-3.919,21.997,-79.965,-111.521,-46.657,12.662,-84.936,-85.453,-60.102,-27.733,-61.818,-58.915
77,nothing,0.0,0.0,154363.5,170303.781,190868.359,399718.187,231094.718,213886.859,174254.625,198167.609,196641.203,280968.25,191495.343,209650.406,195617.906,163249.359,233684.406,-164.972,122.694,156.342,-167.897,-163.865,-178.889,-172.866,-177.778,-174.224,-165.13,-174.95,-178.463,-171.451,175.554,-171.794
78,nothing,0.0,0.0,236514.125,162754.468,149879.421,160001.921,189984.687,201304.843,200269.78,173256.89,214085.109,246220.218,172906.593,171331.671,173212.31,181449.875,272338.312,-170.8,-107.166,160.638,-157.981,169.217,-173.65,170.194,-178.525,171.184,-166.328,170.853,178.107,173.76,176.235,169.429
79,nothing,0.0,0.0,136707.171,457112.812,238915.671,179131.546,162552.0,177873.937,151761.89,184117.953,202298.187,193282.125,176148.484,180070.14,179665.968,180991.39,185508.968,-162.234,123.58,145.65,-162.804,-164.64,-178.307,168.187,171.633,172.26,166.56,165.496,161.9,156.673,157.404,141.293
80,nothing,0.0,0.0,146714.14,92057.875,204570.14,158624.187,170087.93,186129.5,145706.921,160264.187,176826.46,237069.156,158899.593,176485.734,165264.765,169353.25,212998.328,-153.154,-152.123,160.728,160.796,-154.302,-179.99,-167.449,-166.657,-165.254,-162.737,-171.64,-166.201,-160.751,-162.428,-160.298
81,nothing,0.0,0.0,222717.359,180700.937,705743.5,530895.375,365081.656,660643.812,1306405.875,1449922.125,1130783.625,929356.5,2017216.375,706814.0,1106151.75,459469.62,1448294.125,-8.609,-105.484,-148.189,25.22,-30.121,-62.878,159.785,30.437,52.583,7.445,121.594,-48.829,16.166,-77.707,-33.36
82,nothing,0.0,0.0,221699.906,179028.484,675097.25,516654.125,368694.937,668395.312,1367308.75,1519691.75,1087636.25,931576.437,2142768.0,705774.187,1094418.75,466180.625,1446008.5,-10.174,-104.368,-150.103,26.218,-29.476,-62.504,156.448,29.918,54.457,9.9,126.323,-48.926,17.295,-77.516,-31.888
83,nothing,0.0,0.0,137526.796,1112586.375,267287.343,151993.328,158176.15,174588.453,173204.62,217114.64,194516.984,234501.484,202673.39,236383.484,194819.609,185499.812,226232.921,-164.385,90.639,163.356,-160.924,-166.398,179.826,-179.5,-176.547,-179.713,-174.23,178.93,-172.998,-179.375,-174.741,-171.444
84,nothing,0.0,0.0,124143.31,552432.25,230724.921,168592.781,164036.515,174141.484,161503.14,183855.734,203962.984,219797.218,174535.468,204856.93,180566.296,166349.156,199224.687,-147.408,98.237,158.563,-165.829,-172.572,175.938,171.13,171.786,169.229,165.301,158.343,160.138,160.27,159.354,160.372
85,nothing,0.0,0.0,114544.921,152139.25,149894.46,136516.656,248481.718,169016.156,137879.687,155982.828,189025.875,209203.31,167639.0,168370.359,175630.93,174884.671,209833.343,-165.965,133.739,173.451,-169.152,-169.65,170.574,174.758,173.153,174.703,-177.965,161.289,164.912,171.342,167.714,157.809
86,nothing,0.0,0.0,312473.125,153903.203,337249.62,352509.406,316977.937,614234.125,447670.218,513846.93,539028.875,447078.343,481513.125,476703.531,477574.625,506037.156,424965.75,-68.637,63.762,-18.803,91.585,11.253,2.632,32.291,54.931,62.823,65.695,59.466,39.877,32.843,31.754,48.707
87,nothing,0.0,0.0,298640.593,194877.765,971296.437,401963.375,610776.937,2953386.0,1322219.0,978773.937,1216542.5,1281433.875,1484970.625,553269.625,497011.875,610673.125,1434075.125,-167.43,135.409,-154.948,106.469,52.168,45.159,113.135,62.142,55.722,-86.927,71.694,12.658,-2.326,-62.276,-22.55
88,nothing,0.0,0.0,212455.25,196784.64,731988.25,409784.937,410493.62,930555.0,1128933.375,2728549.25,513625.375,1006818.125,1077885.375,800612.687,477799.875,588342.75,604129.25,-86.794,-83.239,-17.686,-79.72,3.39,11.601,48.173,60.294,60.529,6.887,98.515,33.13,-5.379,-7.149,39.182
89,nothing,0.0,0.0,216085.843,163096.62,436370.562,424386.5,363672.968,545369.687,963115.75,1201509.75,972992.5,720834.875,1261235.25,683038.25,907580.437,266836.718,374082.593,-72.906,94.588,-17.641,-176.779,5.789,-57.503,-121.142,-97.489,15.93,-80.337,-99.166,-42.948,-93.176,-53.485,-63.108
90,nothing,0.0,0.0,261899.984,210903.109,473018.656,310532.187,341530.843,576595.937,616480.812,779234.375,958326.937,1555009.875,528453.125,483536.437,381075.62,476768.906,683585.562,-102.555,-92.57,-33.93,-82.644,-9.141,12.72,19.709,28.6,34.163,49.368,67.892,21.636,24.824,15.207,58.937
91,nothing,0.0,0.0,123593.546,95862.429,182662.5,241299.484,203228.265,187100.703,178330.875,189868.31,202101.593,242090.718,178836.781,211914.25,189433.625,187550.421,204322.171,-151.435,153.758,-173.319,-151.57,177.53,-175.153,-172.417,-171.353,-176.601,-177.691,179.135,-170.678,-177.424,-169.633,-176.659
92,nothing,0.0,0.0,257755.14,152447.328,376538.906,459807.375,348851.437,823300.687,726692.62,795782.937,555721.187,1734535.75,535658.0,537714.937,455341.93,518543.343,582199.25,45.171,-27.229,-50.514,162.677,72.633,25.65,6.125,80.45,58.86,32.628,71.64,47.769,9.12,26.206,56.998
93,nothing,0.0,0.0,126874.625,391179.656,223968.343,135579.39,162764.203,186525.781,202184.25,175067.953,228813.421,268480.0,188823.203,187179.671,206518.78,203368.812,251150.359,-146.278,-104.951,-168.763,-177.492,170.647,-178.168,177.131,-178.816,179.879,-163.214,-176.779,-178.195,-178.257,-179.268,-168.859
94,nothing,0.0,0.0,149203.468,392998.937,143601.203,270551.531,142202.625,206155.5,140325.937,169801.718,204941.875,236848.968,160394.265,210276.328,186056.687,162059.531,242609.359,171.817,-84.974,179.491,-163.579,178.839,178.45,171.4,175.902,174.251,175.189,-177.187,170.397,171.736,174.348,161.886
95,nothing,0.0,0.0,157099.515,102883.945,237633.125,139381.31,221524.171,191977.203,162701.14,186811.875,218857.171,248538.531,187729.953,188702.843,225538.203,218739.89,262959.812,-157.22,-146.961,148.822,170.278,-160.413,175.601,-170.635,-171.38,-178.95,-174.913,-176.29,-172.611,-162.705,-171.274,-169.649
96,nothing,0.0,0.0,165592.171,92751.328,161739.296,135733.93,149484.828,205413.406,161764.93,191964.859,211681.734,282871.687,207883.531,200663.609,209013.406,184362.578,221972.75,179.48,-176.357,-172.275,178.54,-169.582,-173.735,-176.817,-177.541,-174.388,-168.703,-175.265,-172.767,177.59,-171.984,-174.396
97,nothing,0.0,0.0,164635.406,195492.859,951594.562,354313.406,1008874.75,1218704.25,1240811.0,1110671.125,1078497.125,5274053.0,10723100.0,445959.812,711419.875,577700.375,629822.562,-22.913,-160.426,116.613,-55.214,-104.719,-64.132,-24.349,43.896,83.508,-159.223,-14.117,-17.14,-17.348,-55.828,-45.136
98,nothing,0.0,0.0,177160.171,192507.31,888782.25,373445.75,905882.0,1020649.5,1605124.625,1119743.25,1194639.125,9394478.0,5523267.0,446925.906,699815.62,619793.625,652694.312,-24.834,-159.799,126.818,-54.563,-105.145,-55.255,-27.987,51.544,77.706,-126.245,22.726,-19.585,-22.609,-55.229,-41.431
99,nothing,0.0,0.0,884826.25,186286.484,677520.5,532502.75,454305.93,2148168.5,1094028.375,4479792.5,568036.687,951219.125,1438792.75,1722165.0,383868.406,1116547.5,2038416.5,-176.771,121.127,133.635,79.225,41.345,0.425,50.212,76.99,65.323,81.793,90.649,-61.658,13.52,-93.77,-64.952
100,nothing,0.0,0.0,141531.734,106348.945,161730.875,136521.75,251335.515,168616.375,145845.546,158662.812,233724.656,234637.703,198655.671,206304.578,193447.687,177176.234,238481.75,-157.696,-139.524,155.261,173.399,-157.37,173.73,-169.576,-172.561,173.671,-177.24,178.771,179.302,175.782,177.635,169.254
101,Parallel_RC,1300.0,100.0,1084.577,913.3,770.97,656.607,574.134,496.97,445.498,403.61,366.97,326.868,284.77,269.344,235.964,212.394,182.84,-35.16,-44.864,-52.399,-59.246,-63.831,-65.228,-68.495,-71.15,-71.456,-74.7,-76.316,-75.142,-76.96,-77.866,-77.228
102,Parallel_RC,1300.0,100.0,1100.472,920.71,776.221,662.396,570.181,506.897,455.855,405.529,370.139,330.776,290.941,269.803,239.475,212.305,188.346,-36.406,-47.801,-55.497,-61.181,-65.167,-68.462,-70.491,-73.184,-74.522,-76.558,-78.584,-79.37,-80.22,-82.738,-82.644
103,Parallel_RC,1300.0,100.0,1090.11,897.909,769.646,644.638,571.251,499.642,445.107,404.334,363.654,331.85,287.146,268.168,238.836,211.314,189.52,-35.947,-45.449,-53.409,-58.73,-63.499,-65.981,-68.68,-70.884,-72.364,-74.484,-76.49,-76.49,-77.32,-78.963,-79.781
104,Parallel_RC,1300.0,100.0,1098.22,913.341,764.609,648.997,568.347,500.416,448.73,405.491,365.216,330.224,289.512,265.99,239.596,213.397,186.2,-35.89,-45.651,-53.336,-58.913,-63.581,-65.582,-68.329,-70.939,-72.107,-73.772,-75.58,-75.68,-76.517,-77.811,-78.291
105,Parallel_RC,1300.0,100.0,1079.231,907.4,758.811,657.11,568.611,494.514,434.626,414.874,360.654,326.618,290.641,262.721,246.861,209.939,187.6,-34.664,-45.913,-52.866,-58.46,-63.322,-64.313,-65.793,-69.145,-71.25,-73.553,-72.14,-71.348,-74.464,-73.876,-75.285
106,Parallel_RC,1300.0,100.0,1092.609,919.829,768.83,644.302,563.125,498.151,448.462,401.539,365.881,328.23,288.306,265.994,239.7,211.644,181.723,-35.281,-45.274,-52.964,-59.487,-63.901,-65.897,-68.235,-70.706,-72.104,-73.709,-75.561,-75.572,-76.71,-77.544,-78.951
107,Parallel_RC,1300.0,100.0,1095.318,911.129,769.437,657.624,563.19,492.594,451.324,403.438,370.704,331.402,278.985,275.101,235.73,211.686,186.721,-35.36,-45.642,-52.362,-58.194,-61.9,-62.209,-66.73,-67.105,-68.547,-70.323,-71.862,-71.497,-71.271,-72.185,-73.326
108,Parallel_RC,1300.0,100.0,1041.981,889.13,758.154,694.325,577.924,519.904,450.953,481.69,320.991,340.65,338.916,241.0,288.407,195.275,207.3,-41.322,-50.44,-61.283,-70.367,-80.325,-81.132,-79.841,-83.29,-96.27,-98.2,-102.856,-100.273,-103.542,-106.995,-112.87
109,Parallel_RC,1300.0,100.0,1097.628,921.518,769.197,654.58,564.299,496.372,446.168,400.795,365.531,325.167,285.722,267.307,239.823,209.581,185.308,-36.239,-45.852,-54.35,-60.313,-64.561,-66.358,-69.101,-71.648,-73.297,-74.988,-77.43,-77.25,-78.575,-80.69,-81.307
110,Parallel_RC,1300.0,100.0,1096.278,900.882,766.277,644.212,562.654,499.89,447.953,403.803,365.964,330.3,289.903,268.95,239.634,211.161,187.542,-35.869,-46.185,-53.124,-59.399,-63.464,-66.23,-68.519,-71.234,-72.791,-74.446,-76.96,-76.411,-77.639,-78.614,-79.394
111,Parallel_RC,1300.0,100.0,1106.116,927.701,766.848,656.947,567.116,499.159,450.98,404.1,368.659,330.984,287.425,269.702,239.556,211.242,185.44,-35.841,-46.363,-53.173,-59.841,-63.69,-65.744,-67.922,-70.898,-72.55,-73.806,-75.508,-75.6,-76.894,-78.28,-78.519
112,Parallel_RC,1300.0,100.0,1104.394,869.368,778.353,713.36,561.652,499.646,426.143,458.592,359.249,358.451,287.21,295.396,229.355,236.808,201.155,-43.383,-49.462,-60.116,-67.557,-76.462,-71.204,-76.862,-79.732,-86.696,-94.7,-92.359,-94.158,-105.522,-110.958,-113.601
113,Parallel_RC,1300.0,100.0,1100.905,917.6,774.54,657.193,562.264,487.678,452.313,398.565,373.457,330.13,280.409,275.633,234.291,212.408,186.103,-35.16,-45.662,-52.855,-58.788,-61.164,-63.439,-67.16,-68.421,-69.605,-71.946,-72.505,-72.108,-73.471,-74.257,-76.72
114,Parallel_RC,1300.0,100.0,1082.823,911.336,773.872,646.794,570.691,505.58,444.81,398.755,357.707,341.231,289.752,267.526,234.26,215.342,187.676,-36.31,-43.983,-52.371,-57.897,-63.289,-64.562,-66.947,-68.769,-70.653,-72.56,-73.96,-73.886,-74.14,-74.888,-75.341
115,Parallel_RC,1300.0,100.0,1092.92,922.289,768.6,652.655,566.971,499.569,446.828,402.339,363.428,328.904,285.201,265.353,236.439,210.686,184.251,-35.25,-46.642,-53.45,-59.122,-63.346,-65.923,-68.12,-71.293,-72.38,-74.4,-75.991,-76.21,-76.291,-78.14,-78.294
116,Parallel_RC,1300.0,100.0,1092.908,921.186,771.563,651.904,563.419,502.578,448.94,402.437,366.59,332.474,288.464,268.84,238.632,213.618,185.526,-35.78,-45.818,-53.779,-59.859,-63.967,-66.165,-68.69,-71.249,-72.761,-74.234,-76.249,-76.311,-77.226,-78.123,-79.24
117,Parallel_RC,1300.0,100.0,1101.62,921.558,781.425,659.58,567.61,505.814,455.56,408.682,374.1,334.51,292.437,271.157,238.968,211.727,189.554,-36.459,-46.578,-55.161,-60.715,-65.332,-68.387,-70.801,-73.6,-74.288,-76.555,-78.835,-78.592,-80.96,-82.282,-82.18
118,Parallel_RC,1300.0,100.0,1100.281,896.32,768.672,644.195,567.287,502.931,446.143,402.449,366.452,328.194,285.73,266.57,240.859,211.702,185.706,-35.536,-45.285,-52.784,-58.68,-62.668,-65.654,-68.252,-70.652,-72.439,-73.524,-75.811,-75.396,-77.193,-77.824,-79.436
119,Parallel_RC,1300.0,100.0,1084.367,901.22,769.525,648.623,566.45,499.625,451.74,404.145,364.503,325.176,286.864,266.83,237.551,208.778,184.836,-35.383,-45.803,-52.927,-58.695,-62.762,-65.676,-68.166,-70.739,-72.222,-73.698,-75.763,-76.175,-76.343,-78.188,-77.338
120,Parallel_RC,1300.0,100.0,1103.828,918.657,769.551,649.399,553.99,492.651,458.173,400.384,376.564,325.918,282.367,269.14,240.385,204.209,191.528,-34.34,-43.765,-51.579,-55.976,-59.389,-59.795,-64.845,-64.237,-66.782,-68.227,-68.27,-67.639,-68.115,-66.825,-68.57
121,Parallel_RC,1300.0,100.0,1101.677,911.852,774.6,656.62,564.612,503.229,453.938,407.311,369.217,331.973,292.755,267.933,236.462,212.39,189.576,-36.471,-48.33,-55.169,-61.866,-65.701,-68.505,-71.227,-73.625,-74.935,-77.119,-79.82,-79.612,-80.482,-82.673,-83.51
122,Parallel_RC,1300.0,100.0,1099.709,902.621,775.323,636.627,562.363,497.273,443.296,392.81,373.221,328.579,280.457,273.813,234.495,216.711,187.552,-35.599,-46.253,-53.355,-58.194,-61.282,-63.154,-67.146,-69.592,-68.909,-70.907,-72.358,-73.597,-74.226,-74.507,-75.702
123,Parallel_RC,1300.0,100.0,1103.295,929.247,783.257,650.8,562.555,503.106,456.992,406.778,371.23,333.86,292.909,267.787,236.674,214.425,192.262,-36.849,-46.964,-55.577,-61.943,-66.339,-69.349,-71.935,-74.359,-75.963,-77.978,-80.196,-80.306,-82.684,-84.709,-84.87
124,Parallel_RC,1300.0,100.0,1098.359,914.645,777.527,663.439,571.222,507.26,456.321,409.264,372.402,333.161,294.622,271.308,240.441,213.474,191.294,-36.673,-46.881,-55.2,-61.352,-64.863,-68.226,-70.901,-73.201,-74.708,-76.571,-78.77,-78.79,-80.651,-82.327,-82.793
125,Parallel_RC,1300.0,100.0,1091.67,906.24,770.842,651.745,562.884,500.602,447.663,402.844,365.799,330.247,287.995,266.674,241.41,210.492,189.21,-35.49,-46.197,-52.975,-59.239,-63.655,-65.744,-68.99,-70.523,-72.444,-73.729,-75.526,-75.742,-76.749,-78.404,-78.846
126,Parallel_RC,1300.0,100.0,1095.885,918.611,772.744,658.813,564.309,498.12,445.214,403.75,365.975,327.22,288.814,265.987,239.3,210.254,186.127,-35.382,-44.903,-53.118,-59.191,-63.951,-65.637,-68.417,-70.837,-72.137,-73.881,-75.386,-75.923,-75.98,-77.558,-78.169
127,Parallel_RC,1300.0,100.0,1022.892,937.498,766.87,595.235,556.68,536.537,473.273,396.266,390.714,394.238,277.433,301.142,227.301,241.719,195.504,-41.485,-54.954,-53.97,-67.874,-75.15,-81.508,-81.766,-84.614,-88.767,-81.922,-98.762,-100.354,-105.756,-112.2,-113.111
128,Parallel_RC,1300.0,100.0,1106.49,899.136,779.199,654.45,570.81,498.657,454.226,405.239,375.418,333.957,292.438,264.39,239.538,212.77,195.77,-37.581,-48.195,-55.864,-62.292,-65.437,-69.813,-72.634,-74.884,-75.451,-78.542,-79.298,-80.636,-81.134,-84.77,-84.308
129,Parallel_RC,1300.0,100.0,1104.219,933.106,776.49,664.988,562.801,506.434,454.725,410.174,372.682,332.437,294.884,269.363,238.71,214.12,189.165,-36.418,-46.702,-54.941,-60.804,-64.979,-68.856,-70.605,-72.995,-74.516,-76.338,-78.55,-79.478,-80.155,-82.165,-83.34
130,Parallel_RC,1300.0,100.0,1101.233,910.318,783.926,663.925,573.309,502.2,453.144,407.976,372.95,332.89,290.266,267.185,238.116,211.356,186.455,-36.991,-46.491,-55.246,-60.882,-65.557,-68.636,-71.413,-73.527,-74.847,-77.233,-78.96,-79.341,-80.802,-83.53,-83.248
131,Parallel_RC,1300.0,100.0,1086.41,904.731,767.148,651.88,562.96,498.387,449.136,402.713,367.959,328.809,288.939,266.937,240.674,212.64,189.682,-35.578,-46.212,-53.601,-58.956,-63.301,-65.706,-68.325,-70.816,-71.817,-73.82,-76.387,-75.956,-76.978,-78.136,-78.899
132,Parallel_RC,1300.0,100.0,1096.342,907.42,786.59,663.602,564.662,505.45,454.994,406.179,370.533,332.255,292.973,268.745,235.917,212.1,191.938,-36.998,-48.3,-55.668,-62.336,-65.75,-69.247,-71.821,-74.262,-75.517,-77.346,-80.3,-80.43,-81.806,-85.171,-84.439
133,Parallel_RC,1300.0,100.0,1111.552,927.217,786.51,654.94,573.569,506.495,455.37,408.61,372.756,332.465,294.747,268.56,237.305,212.833,192.271,-36.787,-48.428,-54.833,-61.81,-65.83,-68.195,-70.751,-72.77,-74.664,-76.33,-78.565,-79.38,-80.175,-82.447,-82.457
134,Parallel_RC,1300.0,100.0,1088.549,904.85,765.534,639.133,570.639,497.876,444.809,403.557,364.718,329.103,287.715,268.898,240.268,211.5,186.656,-34.916,-44.615,-53.418,-59.61,-62.547,-64.931,-67.295,-70.48,-71.501,-72.779,-74.427,-74.449,-75.422,-76.496,-76.955
135,Parallel_RC,1300.0,100.0,1088.499,902.15,746.277,649.979,547.843,530.55,445.549,404.986,350.493,337.765,280.881,258.297,249.16,201.791,196.151,-34.554,-45.3,-50.55,-55.949,-63.928,-63.496,-63.516,-65.754,-68.474,-67.738,-71.424,-73.403,-70.342,-70.295,-69.889
136,Parallel_RC,1300.0,100.0,1082.589,927.279,773.57,644.869,562.936,497.431,444.244,404.229,364.707,325.411,283.439,265.146,237.69,208.491,183.811,-35.886,-45.805,-53.49,-58.657,-63.417,-65.551,-68.356,-70.859,-72.151,-74.113,-75.883,-76.125,-76.805,-78.21,-79.43
137,Parallel_RC,1300.0,100.0,1082.322,919.813,764.374,632.66,569.443,498.421,450.34,398.683,364.24,325.652,294.944,261.55,246.564,209.185,185.582,-34.626,-44.23,-52.5,-58.231,-62.893,-65.881,-67.445,-69.917,-70.97,-70.864,-74.217,-73.587,-72.985,-73.914,-73.816
138,Parallel_RC,1300.0,100.0,1092.784,935.818,774.39,649.746,563.856,500.218,446.754,401.45,366.351,323.634,287.895,266.967,239.247,210.653,184.64,-35.539,-45.636,-53.221,-58.478,-62.859,-65.382,-68.94,-70.765,-71.916,-73.731,-75.5,-76.63,-76.547,-77.805,-78.206
139,Parallel_RC,1300.0,100.0,1103.284,905.805,775.803,639.931,566.71,493.404,447.878,396.541,374.39,318.769,273.727,277.506,240.63,214.79,185.148,-35.522,-46.749,-52.764,-58.55,-61.425,-63.47,-67.7,-69.132,-69.17,-70.233,-71.792,-72.593,-72.548,-74.235,-74.888
140,Parallel_RC,1300.0,100.0,1218.569,1048.952,705.293,614.825,561.7,503.59,446.83,383.269,362.345,360.291,290.413,294.961,231.351,251.409,184.816,-39.727,-46.836,-55.657,-70.675,-78.243,-83.513,-76.92,-87.345,-85.175,-83.468,-95.149,-100.916,-97.374,-108.569,-108.519
141,Parallel_RC,1300.0,100.0,1089.606,921.72,763.757,642.559,567.551,495.836,442.914,402.784,363.608,325.292,285.333,262.421,239.19,209.214,184.658,-35.296,-46.395,-53.113,-59.175,-63.232,-65.84,-68.306,-70.922,-72.423,-73.77,-75.668,-75.997,-75.804,-78.76,-78.924
142,Parallel_RC,1300.0,100.0,1065.849,893.272,788.929,710.795,573.708,504.175,448.225,486.193,322.129,356.174,343.368,245.989,267.852,204.444,208.98,-41.332,-51.96,-59.37,-69.748,-78.398,-76.24,-78.188,-80.222,-89.266,-91.284,-95.427,-92.131,-95.597,-101.696,-105.803
143,Parallel_RC,1300.0,100.0,1109.458,932.125,780.971,661.59,570.773,502.577,455.537,406.63,370.673,329.872,290.215,268.903,236.409,210.235,189.558,-36.836,-47.888,-55.42,-62.125,-64.953,-68.68,-70.795,-73.525,-74.924,-76.997,-79.145,-79.666,-80.998,-83.245,-83.649
144,Parallel_RC,1300.0,100.0,1088.486,904.516,769.436,651.882,563.9,497.599,446.58,402.417,364.307,325.285,286.643,264.93,238.313,209.96,183.877,-35.91,-46.626,-52.937,-59.227,-63.764,-65.701,-68.352,-71.129,-72.259,-74.2,-76.305,-75.789,-77.13,-77.322,-78.872
145,Parallel_RC,1300.0,100.0,1111.827,914.693,785.554,664.966,568.894,502.744,452.996,406.332,370.464,331.571,294.889,268.839,239.6,213.73,189.623,-37.32,-46.772,-55.653,-61.923,-66.323,-69.563,-71.787,-74.304,-75.876,-77.913,-80.41,-80.897,-81.82,-84.654,-84.617
146,Parallel_RC,1300.0,100.0,1097.41,907.761,769.54,646.735,566.575,501.537,447.9,405.302,364.629,328.284,285.514,266.264,238.763,209.663,185.801,-36.14,-47.47,-53.968,-59.507,-64.468,-66.62,-69.211,-71.82,-73.141,-75.135,-77.99,-77.75,-78.201,-80.132,-81.175
147,Parallel_RC,1300.0,100.0,1101.454,923.922,779.175,659.61,572.579,503.852,455.706,408.296,371.905,335.327,293.454,271.696,239.743,212.781,191.42,-36.784,-48.246,-54.989,-60.588,-65.144,-68.174,-70.678,-73.45,-74.754,-76.504,-78.465,-78.975,-80.352,-82.859,-82.658
148,Parallel_RC,1300.0,100.0,1104.17,907.762,779.965,651.388,564.165,504.198,456.581,408.621,370.347,332.119,291.633,268.856,235.141,211.733,185.444,-36.626,-47.36,-55.66,-60.877,-64.886,-68.272,-70.514,-72.77,-75.178,-76.745,-79.122,-78.782,-80.338,-81.906,-82.451
149,Parallel_RC,1300.0,100.0,1083.327,919.529,766.147,655.977,564.105,507.712,444.86,401.287,363.392,330.667,286.205,267.564,242.58,211.314,190.815,-35.97,-46.227,-53.174,-58.615,-63.417,-65.885,-67.888,-70.71,-72.378,-72.772,-76.104,-76.279,-75.784,-76.995,-77.927
150,Parallel_RC,1300.0,100.0,1100.26,909.675,768.261,652.82,566.385,497.396,450.199,404.968,364.414,326.855,290.171,267.24,238.443,210.854,183.372,-35.138,-46.876,-53.362,-59.994,-63.731,-65.649,-68.306,-70.809,-72.234,-73.734,-75.436,-75.35,-76.629,-77.689,-78.266
151,Parallel_RC,1300.0,100.0,1087.23,920.787,762.176,643.647,571.388,499.313,437.848,409.588,363.251,327.634,290.836,265.297,241.724,211.49,186.58,-34.905,-45.935,-52.456,-58.897,-63.17,-65.403,-66.897,-69.551,-71.397,-72.301,-74.3,-73.536,-74.446,-76.144,-77.227
152,Parallel_RC,1300.0,100.0,1108.466,928.2,842.349,654.497,615.3,445.606,431.942,422.805,402.536,326.55,309.857,298.768,225.269,245.921,188.694,-38.333,-53.338,-64.951,-73.59,-69.131,-74.51,-83.14,-84.316,-86.765,-95.8,-89.84,-87.5,-101.361,-108.854,-110.716
153,Parallel_RC,1300.0,100.0,1095.678,890.265,769.639,647.224,568.93,493.976,451.303,403.966,366.557,321.978,288.875,263.277,245.64,206.705,190.682,-35.97,-44.461,-54.98,-58.605,-62.318,-63.948,-67.428,-69.496,-70.657,-73.292,-74.124,-73.809,-75.193,-76.81,-75.56
154,Parallel_RC,1300.0,100.0,1095.717,900.213,775.959,642.21,569.697,498.396,450.442,403.2,364.547,327.252,286.24,264.246,238.792,211.763,182.871,-34.917,-45.667,-53.455,-59.247,-62.993,-65.762,-67.828,-70.413,-71.92,-73.551,-75.88,-75.147,-76.211,-78.129,-77.649
155,Parallel_RC,1300.0,100.0,1098.915,923.417,774.292,650.652,562.619,492.723,457.58,394.1,373.807,328.274,278.745,275.349,235.574,210.836,185.571,-35.625,-46.263,-52.81,-58.975,-61.839,-64.224,-68.109,-69.7,-70.565,-72.305,-74.762,-74.57,-74.277,-76.38,-76.714
156,Parallel_RC,1300.0,100.0,1099.943,929.534,764.12,656.737,562.539,500.725,448.179,403.936,367.433,329.24,286.963,269.6,241.294,211.209,189.104,-35.538,-45.298,-52.964,-58.855,-63.327,-65.839,-67.974,-70.44,-72.251,-73.624,-75.492,-75.362,-76.42,-77.997,-78.26
157,Parallel_RC,1300.0,100.0,1100.107,907.384,772.8,643.58,570.572,497.236,448.68,404.45,363.927,326.178,287.212,265.848,239.943,210.168,182.417,-35.665,-45.69,-53.35,-59.109,-63.359,-65.559,-68.273,-70.763,-72.438,-73.478,-75.359,-75.688,-76.4,-77.864,-77.487
